,category,Day,n_tokens_title,n_tokens_content,num_hrefs,num_imgs,avg_positive_polarity,avg_negative_polarity,global_subjectivity
288,lifestyle,Friday,11.0,98.0,1.0,0.0,0.347959183673,-0.1875,0.583673469388
289,lifestyle,Friday,7.0,719.0,13.0,1.0,0.364437229437,-0.214772727273,0.451534202232
290,tech,Friday,11.0,1364.0,23.0,28.0,0.395277701022,-0.19746031746,0.538369627006
291,tech,Friday,11.0,1408.0,22.0,33.0,0.409776759189,-0.238839285714,0.495237378516
292,lifestyle,Friday,12.0,324.0,6.0,0.0,0.56875,-0.245987654321,0.612507936508
293,Entertainment,Friday,11.0,257.0,4.0,1.0,0.567857142857,-0.256666666667,0.360416666667
294,tech,Friday,9.0,328.0,11.0,1.0,0.409090909091,-0.326666666667,0.522181818182
295,business,Friday,10.0,204.0,7.0,1.0,0.45,-0.312121212121,0.5625
296,lifestyle,Friday,10.0,230.0,3.0,1.0,0.381818181818,-0.45,0.504747474747
297,tech,Friday,12.0,996.0,21.0,25.0,0.426962388261,-0.3125,0.541922873045
298,tech,Friday,13.0,578.0,4.0,19.0,0.291608391608,-0.356666666667,0.453967051467
299,tech,Friday,11.0,1175.0,23.0,20.0,0.411664904863,-0.23875,0.512925414921
300,World,Friday,11.0,291.0,9.0,1.0,0.342939393939,-0.2625,0.413056426332
301,World,Friday,10.0,416.0,8.0,0.0,0.472765469824,-0.414166666667,0.56186299081
302,World,Friday,8.0,208.0,4.0,1.0,0.276772727273,-0.232638888889,0.378713323713
303,socmed,Friday,11.0,151.0,5.0,0.0,0.280606060606,-0.283333333333,0.467079889807
304,lifestyle,Friday,12.0,337.0,4.0,0.0,0.564772727273,-0.3,0.490814393939
305,tech,Friday,13.0,178.0,3.0,1.0,0.362922077922,-0.126851851852,0.547354497354
306,tech,Friday,9.0,787.0,16.0,26.0,0.399675324675,-0.282777777778,0.435195270679
307,tech,Friday,6.0,325.0,1.0,0.0,0.319642857143,-0.183333333333,0.384566326531
308,tech,Friday,10.0,476.0,4.0,4.0,0.476876281613,-0.151388888889,0.64152637486
309,tech,Friday,12.0,470.0,3.0,7.0,0.359901960784,-0.123148148148,0.381781045752
310,lifestyle,Friday,8.0,252.0,4.0,1.0,0.44649122807,-0.1,0.551759834369
311,World,Saturday,7.0,203.0,4.0,1.0,0.308712121212,-0.32,0.455808080808
312,tech,Saturday,11.0,351.0,9.0,1.0,0.317045454545,-0.3825,0.384329405163
313,lifestyle,Saturday,11.0,566.0,18.0,11.0,0.417288961039,-0.267045454545,0.449657287157
314,tech,Saturday,13.0,297.0,1.0,21.0,0.417424242424,-0.39375,0.509943181818
315,lifestyle,Saturday,8.0,104.0,4.0,1.0,0.564285714286,-0.1,0.6775
316,tech,Saturday,9.0,1438.0,56.0,1.0,0.331432273866,-0.287249373434,0.441249017089
317,socmed,Saturday,13.0,293.0,6.0,1.0,0.399197860963,-0.1625,0.452181818182
318,tech,Saturday,7.0,655.0,12.0,26.0,0.446866883117,-0.35753968254,0.59315981241
319,business,Saturday,10.0,995.0,20.0,1.0,0.387836850649,-0.418963675214,0.451687910855
320,business,Saturday,14.0,138.0,8.0,0.0,0.434375,-0.455555555556,0.441184807256
321,tech,Saturday,13.0,1081.0,21.0,20.0,0.425975108225,-0.216071428571,0.504107040758
322,tech,Saturday,12.0,321.0,1.0,0.0,0.428472222222,-0.1225,0.471306818182
323,tech,Saturday,10.0,910.0,20.0,20.0,0.402600912601,-0.238392857143,0.495284632035
324,World,Saturday,13.0,747.0,14.0,1.0,0.358225108225,-0.357638888889,0.410479470025
325,lifestyle,Saturday,10.0,1159.0,21.0,19.0,0.410908060194,-0.213461538462,0.506038762461
326,World,Saturday,11.0,147.0,6.0,0.0,0.377777777778,-0.23125,0.426388888889
327,lifestyle,Saturday,12.0,138.0,5.0,0.0,0.5,-0.551666666667,0.488888888889
328,tech,Saturday,9.0,738.0,11.0,11.0,0.393932002956,-0.216452991453,0.462921588769
329,tech,Saturday,7.0,935.0,31.0,20.0,0.423365800866,-0.230952380952,0.514333200813
330,tech,Saturday,10.0,1036.0,26.0,20.0,0.431752718826,-0.225892857143,0.532763691335
331,World,Sunday,10.0,996.0,12.0,1.0,0.361755952381,-0.246759259259,0.44218951094
332,lifestyle,Sunday,10.0,331.0,18.0,1.0,0.5,-0.1375,0.534722222222
333,lifestyle,Sunday,10.0,497.0,14.0,9.0,0.399633699634,-0.264898989899,0.493962585034
334,business,Sunday,9.0,678.0,16.0,1.0,0.39898538961,-0.243192918193,0.49592264878
335,lifestyle,Sunday,7.0,211.0,13.0,11.0,0.330194805195,-0.251388888889,0.451414141414
336,lifestyle,Sunday,9.0,1821.0,30.0,20.0,0.441941143962,-0.252272727273,0.507921456763
337,World,Sunday,12.0,190.0,4.0,0.0,0.498376623377,-0.125,0.437621753247
338,Entertainment,Sunday,13.0,174.0,3.0,1.0,0.592105263158,-0.0875,0.437826086957
339,Entertainment,Sunday,10.0,1245.0,44.0,16.0,0.370519480519,-0.358680555556,0.343509299343
340,lifestyle,Sunday,16.0,83.0,5.0,1.0,0.4875,-0.283333333333,0.402380952381
341,tech,Sunday,11.0,400.0,13.0,1.0,0.388877788878,-0.339583333333,0.441612554113
342,lifestyle,Sunday,6.0,279.0,4.0,1.0,0.455303030303,-0.215509259259,0.581765935214
343,lifestyle,Sunday,9.0,180.0,16.0,7.0,0.416666666667,-0.383333333333,0.642424242424
344,lifestyle,Sunday,12.0,771.0,11.0,6.0,0.455137844612,-0.253472222222,0.553640715545
345,Entertainment,Sunday,12.0,327.0,4.0,1.0,0.281385281385,-0.341666666667,0.442424242424
346,tech,Sunday,10.0,536.0,8.0,1.0,0.422326203209,-0.230357142857,0.51692325856
347,World,Sunday,10.0,713.0,7.0,1.0,0.331060606061,-0.347222222222,0.500912004662
348,socmed,Sunday,10.0,456.0,19.0,6.0,0.403361344538,-0.316666666667,0.460368663594
349,lifestyle,Sunday,11.0,416.0,22.0,11.0,0.443174603175,-0.166203703704,0.45637973138
350,lifestyle,Sunday,12.0,1267.0,41.0,12.0,0.569907407407,-0.352777777778,0.570251937984
351,lifestyle,Sunday,10.0,165.0,2.0,0.0,0.227640692641,0.0,0.454358974359
352,lifestyle,Sunday,11.0,227.0,14.0,10.0,0.406277056277,-0.200694444444,0.403780284043
353,lifestyle,Sunday,9.0,120.0,7.0,0.0,0.37,-0.16123015873,0.506828703704
354,Entertainment,Sunday,14.0,268.0,2.0,6.0,0.487896825397,-0.5,0.649433106576
355,tech,Monday,9.0,695.0,4.0,18.0,0.306154188948,-0.2671875,0.432912239276
356,World,Monday,11.0,501.0,6.0,1.0,0.451923076923,-0.248148148148,0.528488372093
357,World,Monday,9.0,282.0,6.0,0.0,0.380303030303,-0.433333333333,0.378070175439
358,business,Monday,14.0,375.0,3.0,1.0,0.334753787879,-0.377314814815,0.506691919192
359,World,Monday,10.0,324.0,6.0,1.0,0.352483274301,-0.4,0.362361189535
360,business,Monday,11.0,792.0,7.0,10.0,0.337510822511,-0.192534722222,0.471556141121
361,business,Monday,12.0,230.0,7.0,1.0,0.403125,-0.247916666667,0.371759259259
362,lifestyle,Monday,13.0,732.0,7.0,1.0,0.308455988456,-0.205555555556,0.394243534244
363,lifestyle,Monday,10.0,350.0,10.0,1.0,0.298776223776,-0.395079365079,0.427910406587
364,World,Monday,12.0,315.0,7.0,1.0,0.112121212121,-0.657142857143,0.542045454545
365,Entertainment,Monday,11.0,317.0,11.0,1.0,0.394891774892,-0.0714285714286,0.35582906992
366,World,Monday,11.0,419.0,7.0,1.0,0.357857142857,-0.25625,0.375721288515
367,business,Monday,8.0,275.0,1.0,1.0,0.219490358127,-0.208333333333,0.384453227931
368,Entertainment,Monday,13.0,197.0,4.0,0.0,0.352797202797,-0.2625,0.384343434343
369,Entertainment,Monday,8.0,1046.0,9.0,1.0,0.331264568765,-0.33878968254,0.479322816487
370,business,Monday,11.0,732.0,9.0,1.0,0.439572192513,-0.260218253968,0.499753487253
371,lifestyle,Monday,14.0,207.0,4.0,0.0,0.5625,-0.305952380952,0.491145833333
372,tech,Monday,8.0,434.0,8.0,1.0,0.332692307692,-0.215740740741,0.388440860215
373,World,Monday,9.0,276.0,6.0,0.0,0.336363636364,-0.125,0.485326953748
374,business,Monday,12.0,497.0,5.0,1.0,0.345012626263,-0.150925925926,0.397897897898
375,business,Monday,9.0,91.0,3.0,1.0,0.0,-0.3,0.275
376,business,Monday,11.0,176.0,3.0,0.0,0.32696969697,-0.0875,0.414015151515
377,Entertainment,Monday,12.0,415.0,22.0,1.0,0.407296650718,-0.475,0.516189674523
378,tech,Monday,12.0,1298.0,13.0,1.0,0.400995343041,-0.221141975309,0.4697111123
379,World,Monday,13.0,273.0,5.0,1.0,0.298767898768,-0.154166666667,0.375220612721
380,World,Monday,10.0,601.0,19.0,1.0,0.287698412698,-0.260416666667,0.385644257703
381,business,Monday,7.0,221.0,4.0,1.0,0.316287878788,-0.1625,0.459375
382,socmed,Monday,10.0,205.0,3.0,1.0,0.467272727273,-0.125,0.384621212121
383,Entertainment,Monday,11.0,469.0,7.0,1.0,0.388403515676,-0.393824404762,0.519954867827
384,lifestyle,Monday,13.0,208.0,4.0,0.0,0.578571428571,-0.199829059829,0.413874643875
385,tech,Monday,9.0,349.0,5.0,1.0,0.234225589226,-0.145833333333,0.429754440961
386,Entertainment,Monday,5.0,651.0,8.0,12.0,0.397616642617,-0.284722222222,0.554149350649
387,business,Monday,10.0,374.0,6.0,1.0,0.275852272727,-0.125,0.401154401154
388,lifestyle,Monday,8.0,264.0,20.0,0.0,0.389230769231,-0.247685185185,0.545925925926
389,Entertainment,Monday,8.0,1202.0,21.0,16.0,0.454032809296,-0.328935185185,0.314505864506
390,lifestyle,Monday,10.0,203.0,3.0,1.0,0.435123966942,-0.25,0.432310606061
391,tech,Monday,9.0,652.0,10.0,1.0,0.493121693122,-0.140277777778,0.416375661376
392,Entertainment,Monday,9.0,714.0,3.0,1.0,0.445873481357,-0.303365384615,0.403595044411
393,business,Monday,8.0,1579.0,12.0,1.0,0.374376893939,-0.204459561602,0.453545591046
394,lifestyle,Monday,11.0,955.0,25.0,19.0,0.423969456469,-0.236538461538,0.516159361472
395,socmed,Monday,8.0,701.0,8.0,12.0,0.374912891986,-0.263616071429,0.496851438492
396,tech,Monday,8.0,633.0,16.0,27.0,0.452,-0.325,0.518148148148
397,tech,Monday,10.0,604.0,11.0,26.0,0.404127481714,-0.3975,0.491578576462
398,business,Monday,12.0,876.0,17.0,1.0,0.323324400467,-0.267708333333,0.435445546517
399,Entertainment,Monday,12.0,528.0,9.0,1.0,0.351892073444,-0.22306547619,0.404585724353
400,lifestyle,Monday,10.0,342.0,4.0,0.0,0.335,-0.185030864198,0.434325396825
401,Entertainment,Monday,12.0,513.0,8.0,1.0,0.415145502646,-0.109375,0.350099206349
402,lifestyle,Monday,12.0,324.0,8.0,1.0,0.338333333333,-0.416666666667,0.502903225806
403,tech,Monday,9.0,187.0,6.0,1.0,0.357291666667,-0.1,0.444642857143
404,lifestyle,Monday,12.0,291.0,16.0,13.0,0.65,-0.333446712018,0.446176046176
405,Entertainment,Monday,9.0,334.0,3.0,5.0,0.287291280148,-0.279047619048,0.336218411218
406,lifestyle,Monday,11.0,298.0,12.0,14.0,0.422727272727,-0.230555555556,0.421531100478
407,World,Monday,11.0,276.0,3.0,1.0,0.302888888889,-0.583928571429,0.53515625
408,World,Monday,11.0,1383.0,30.0,26.0,0.301170798898,-0.352272727273,0.245317760943
409,lifestyle,Monday,10.0,260.0,2.0,0.0,0.449571428571,-0.312604166667,0.539100529101
410,Entertainment,Monday,13.0,749.0,8.0,1.0,0.414646464646,-0.230555555556,0.456842231842
411,business,Monday,9.0,286.0,11.0,1.0,0.32520661157,-0.129285714286,0.350189393939
412,tech,Monday,11.0,121.0,3.0,1.0,0.385,-0.15,0.267361111111
413,tech,Monday,13.0,109.0,3.0,1.0,0.28,-0.138888888889,0.524666666667
414,business,Monday,9.0,303.0,7.0,1.0,0.267857142857,-0.24375,0.339766081871
415,lifestyle,Monday,12.0,1550.0,70.0,26.0,0.348480576441,-0.441898148148,0.593869047619
416,lifestyle,Monday,10.0,223.0,8.0,0.0,0.335227272727,-0.33125,0.461776859504
417,Entertainment,Monday,11.0,170.0,8.0,0.0,0.344444444444,-0.133333333333,0.403431372549
418,business,Monday,11.0,722.0,9.0,1.0,0.267347822246,-0.215625,0.49036047286
419,tech,Monday,9.0,388.0,7.0,1.0,0.376008658009,-0.264285714286,0.444173686674
420,tech,Monday,10.0,364.0,5.0,1.0,0.311130536131,-0.194444444444,0.425174825175
421,tech,Monday,7.0,1160.0,11.0,42.0,0.374296536797,-0.247863247863,0.467445054945
422,Entertainment,Monday,9.0,354.0,8.0,1.0,0.433444741533,-0.293727106227,0.503190698191
423,business,Monday,13.0,149.0,6.0,0.0,0.198636363636,-0.0625,0.394191919192
424,lifestyle,Monday,12.0,225.0,3.0,0.0,0.392346938776,-0.189444444444,0.534851621808
425,World,Monday,9.0,281.0,6.0,1.0,0.440625,-0.166071428571,0.445289855072
426,socmed,Monday,12.0,596.0,28.0,9.0,0.348397435897,-0.411666666667,0.496561355311
427,socmed,Monday,8.0,263.0,14.0,11.0,0.507456140351,-0.497222222222,0.664222222222
428,lifestyle,Monday,8.0,272.0,7.0,0.0,0.391125541126,-0.252777777778,0.415638528139
429,World,Monday,10.0,658.0,8.0,1.0,0.277031680441,-0.387760416667,0.428712703963
430,socmed,Monday,9.0,563.0,13.0,1.0,0.307615629984,-0.244696969697,0.415593250287
431,socmed,Monday,11.0,372.0,3.0,1.0,0.424649859944,-0.1625,0.548894557823
432,lifestyle,Monday,9.0,452.0,4.0,1.0,0.353297682709,-0.170833333333,0.380962401796
433,World,Tuesday,12.0,400.0,12.0,1.0,0.434665334665,-0.18,0.319199134199
434,tech,Tuesday,11.0,1475.0,9.0,1.0,0.327912337662,-0.293888888889,0.457051599741
435,Entertainment,Tuesday,9.0,462.0,7.0,1.0,0.244155844156,-0.38,0.434631173424
436,lifestyle,Tuesday,8.0,293.0,11.0,1.0,0.381428571429,-0.4,0.440380952381
437,lifestyle,Tuesday,12.0,965.0,7.0,0.0,0.430642325511,-0.439199134199,0.46981069477
438,Entertainment,Tuesday,10.0,960.0,17.0,1.0,0.353455710956,-0.307485569986,0.502790469236
439,lifestyle,Tuesday,13.0,200.0,5.0,0.0,0.469480519481,-0.195277777778,0.529741019215
440,lifestyle,Tuesday,9.0,446.0,11.0,0.0,0.340909090909,-0.364583333333,0.53175990676
441,business,Tuesday,10.0,462.0,4.0,1.0,0.266666666667,-0.245454545455,0.362878787879
442,World,Tuesday,11.0,144.0,8.0,1.0,0.310918710919,-0.116666666667,0.462763347763
443,World,Tuesday,13.0,171.0,3.0,1.0,0.266666666667,-0.427380952381,0.333888888889
444,tech,Tuesday,7.0,354.0,8.0,0.0,0.447070707071,-0.411507936508,0.548919191919
445,business,Tuesday,7.0,432.0,7.0,0.0,0.307070707071,-0.272261904762,0.373041125541
446,Entertainment,Tuesday,11.0,327.0,3.0,1.0,0.546212121212,-0.314087301587,0.469658119658
447,tech,Tuesday,8.0,1338.0,12.0,11.0,0.425271512114,-0.359358465608,0.479453012266
448,World,Tuesday,12.0,803.0,11.0,1.0,0.30158110119,-0.295701058201,0.441212330343
449,business,Tuesday,11.0,389.0,7.0,1.0,0.358653846154,-0.116666666667,0.462280701754
450,lifestyle,Tuesday,11.0,400.0,4.0,1.0,0.436666666667,-0.34391025641,0.469191919192
451,World,Tuesday,12.0,537.0,3.0,1.0,0.381597222222,-0.125,0.469166666667
452,tech,Tuesday,12.0,193.0,3.0,0.0,0.432007575758,-0.120138888889,0.410527146465
453,Entertainment,Tuesday,11.0,231.0,3.0,1.0,0.338695395514,-0.386728395062,0.568300350443
454,Entertainment,Tuesday,10.0,356.0,20.0,9.0,0.401790633609,-0.05,0.463215488215
455,lifestyle,Tuesday,10.0,579.0,9.0,1.0,0.366810344828,-0.308786848073,0.460073578042
456,socmed,Tuesday,9.0,912.0,5.0,1.0,0.364885538191,-0.298611111111,0.464265543298
457,business,Tuesday,8.0,408.0,6.0,1.0,0.302432359307,-0.2,0.433679368877
458,socmed,Tuesday,11.0,403.0,4.0,0.0,0.324864718615,-0.48125,0.575520628362
459,business,Tuesday,9.0,306.0,5.0,1.0,0.412337662338,-0.24375,0.463725490196
460,business,Tuesday,10.0,291.0,1.0,1.0,0.278040141677,-0.261441798942,0.451999158249
461,socmed,Tuesday,7.0,437.0,5.0,1.0,0.325192923019,-0.268998015873,0.467733878588
462,socmed,Tuesday,5.0,141.0,11.0,1.0,0.373939393939,-0.141666666667,0.630934343434
463,business,Tuesday,10.0,253.0,5.0,1.0,0.330594405594,0.0,0.506933278362
464,World,Tuesday,9.0,286.0,7.0,1.0,0.357142857143,-0.261111111111,0.436111111111
465,Entertainment,Tuesday,11.0,182.0,2.0,1.0,0.228246753247,-0.230555555556,0.478443526171
466,tech,Tuesday,12.0,310.0,5.0,0.0,0.427983920841,-0.3,0.401659451659
467,lifestyle,Tuesday,13.0,155.0,5.0,0.0,0.365578512397,-0.155555555556,0.568731431967
468,socmed,Tuesday,9.0,344.0,13.0,11.0,0.454250295159,-0.686666666667,0.600606716516
469,lifestyle,Tuesday,10.0,381.0,7.0,1.0,0.378668261563,-0.486796536797,0.466605616606
470,tech,Tuesday,9.0,282.0,2.0,1.0,0.273322510823,-0.0857142857143,0.370743145743
471,business,Tuesday,9.0,641.0,3.0,1.0,0.313528138528,-0.292857142857,0.423006462137
472,socmed,Tuesday,8.0,478.0,2.0,10.0,0.299516170104,-0.181111111111,0.360041660848
473,tech,Tuesday,15.0,184.0,1.0,0.0,0.285714285714,-0.1625,0.313461538462
474,lifestyle,Tuesday,11.0,408.0,8.0,1.0,0.330808080808,-0.276264880952,0.388722943723
475,World,Tuesday,10.0,463.0,12.0,1.0,0.244696969697,-0.210416666667,0.326248976249
476,Entertainment,Tuesday,10.0,678.0,15.0,1.0,0.462601010101,-0.237830687831,0.466875901876
477,tech,Tuesday,9.0,187.0,7.0,0.0,0.52,-0.130555555556,0.4075
478,Entertainment,Tuesday,10.0,358.0,4.0,0.0,0.234343434343,-0.346173469388,0.422514554411
479,lifestyle,Tuesday,8.0,291.0,6.0,0.0,0.395098039216,-0.161111111111,0.553846153846
480,business,Tuesday,8.0,226.0,5.0,1.0,0.349480519481,0.0,0.432813852814
481,business,Tuesday,11.0,220.0,4.0,1.0,0.352840909091,-0.141666666667,0.432467532468
482,World,Tuesday,9.0,394.0,8.0,1.0,0.329734848485,-0.260069444444,0.445993720994
483,lifestyle,Tuesday,11.0,156.0,4.0,1.0,0.53125,-0.5,0.516666666667
484,lifestyle,Tuesday,10.0,415.0,4.0,1.0,0.373333333333,-0.234375,0.503209109731
485,socmed,Tuesday,10.0,549.0,5.0,17.0,0.237928090428,-0.179285714286,0.413036408036
486,tech,Tuesday,9.0,1089.0,16.0,1.0,0.393828138528,-0.179545454545,0.4340370605
487,World,Tuesday,8.0,615.0,15.0,1.0,0.438666666667,-0.288888888889,0.496527777778
488,lifestyle,Tuesday,6.0,535.0,24.0,10.0,0.380086580087,-0.33875,0.503124498958
489,World,Tuesday,9.0,410.0,10.0,0.0,0.273518668831,-0.25,0.385022300931
490,lifestyle,Tuesday,9.0,448.0,8.0,1.0,0.355263157895,-0.292824074074,0.507159188034
491,World,Tuesday,12.0,986.0,14.0,1.0,0.306521645022,-0.293611111111,0.390876322751
492,tech,Tuesday,9.0,679.0,4.0,13.0,0.329204545455,-0.134722222222,0.411517957351
493,tech,Tuesday,10.0,232.0,6.0,0.0,0.44,-0.140277777778,0.446388888889
494,socmed,Tuesday,11.0,1069.0,34.0,20.0,0.426656714933,-0.223214285714,0.520897780898
495,Entertainment,Tuesday,10.0,300.0,6.0,1.0,0.308377896613,-0.441666666667,0.432696969697
496,World,Tuesday,6.0,1060.0,13.0,1.0,0.400081770082,-0.278626373626,0.497673723416
497,lifestyle,Tuesday,6.0,301.0,5.0,0.0,0.402665755297,-0.3425,0.662554112554
498,business,Tuesday,10.0,537.0,4.0,1.0,0.325420875421,-0.214682539683,0.414668911336
499,lifestyle,Tuesday,8.0,286.0,18.0,15.0,0.44375,-0.342692307692,0.535307285307
500,tech,Tuesday,11.0,182.0,4.0,0.0,0.255194805195,-0.1125,0.27358670741
501,lifestyle,Tuesday,10.0,120.0,6.0,0.0,0.420303030303,-0.334375,0.623636363636
502,World,Tuesday,11.0,241.0,5.0,1.0,0.345670995671,0.0,0.233436853002
503,lifestyle,Tuesday,9.0,420.0,17.0,1.0,0.326471861472,-0.429761904762,0.435830835831
504,World,Tuesday,11.0,402.0,5.0,1.0,0.284848484848,-0.145238095238,0.343885281385
505,World,Tuesday,11.0,660.0,12.0,1.0,0.378474025974,-0.237037037037,0.358353868354
506,business,Tuesday,15.0,233.0,11.0,1.0,0.317333333333,-0.1,0.380158730159
507,lifestyle,Tuesday,8.0,288.0,18.0,15.0,0.355555555556,-0.317857142857,0.491666666667
508,World,Tuesday,8.0,744.0,19.0,1.0,0.354902597403,-0.253703703704,0.56095959596
509,Entertainment,Tuesday,9.0,282.0,6.0,1.0,0.363896103896,-0.2775,0.46848984349
510,business,Wednesday,10.0,275.0,2.0,5.0,0.321296296296,-0.38,0.494298245614
511,tech,Wednesday,10.0,422.0,3.0,16.0,0.357305194805,-0.309722222222,0.485309214595
512,World,Wednesday,12.0,588.0,11.0,1.0,0.377884615385,-0.304545454545,0.448080065359
513,tech,Wednesday,7.0,457.0,5.0,0.0,0.39119047619,-0.144722222222,0.380319495319
514,tech,Wednesday,11.0,233.0,4.0,5.0,0.406746031746,-0.29375,0.470928571429
515,Entertainment,Wednesday,9.0,134.0,6.0,1.0,0.638888888889,0.0,0.522222222222
516,lifestyle,Wednesday,12.0,339.0,6.0,1.0,0.372065189712,-0.344444444444,0.413801674516
517,lifestyle,Wednesday,8.0,808.0,32.0,1.0,0.441108452951,-0.217857142857,0.529125781626
518,tech,Wednesday,11.0,325.0,2.0,1.0,0.352049512987,-0.295238095238,0.42234324815
519,Entertainment,Wednesday,8.0,320.0,8.0,1.0,0.246559343434,-0.175694444444,0.300075220288
520,business,Wednesday,9.0,963.0,8.0,1.0,0.443868487834,-0.231123175766,0.415853398145
521,World,Wednesday,12.0,1197.0,13.0,1.0,0.332487468672,-0.389200680272,0.46086992904
522,lifestyle,Wednesday,11.0,477.0,23.0,16.0,0.396909090909,-0.318055555556,0.461373943517
523,lifestyle,Wednesday,8.0,1179.0,33.0,1.0,0.300189109136,-0.307199546485,0.423003228158
524,business,Wednesday,5.0,256.0,5.0,1.0,0.54,-0.25,0.4421875
525,lifestyle,Wednesday,10.0,226.0,7.0,0.0,0.308701298701,-0.266666666667,0.42759018759
526,tech,Wednesday,8.0,174.0,8.0,0.0,0.5,-0.188888888889,0.495238095238
527,lifestyle,Wednesday,11.0,282.0,3.0,0.0,0.426481481481,-0.411041666667,0.612124716553
528,lifestyle,Wednesday,9.0,258.0,3.0,0.0,0.552797202797,-0.189166666667,0.667676767677
529,lifestyle,Wednesday,7.0,1901.0,23.0,1.0,0.443617683686,-0.3328125,0.478113379876
530,lifestyle,Wednesday,6.0,448.0,9.0,1.0,0.386679292929,-0.185,0.573758417508
531,business,Wednesday,8.0,365.0,3.0,1.0,0.26017831375,-0.127777777778,0.417757507043
532,tech,Wednesday,11.0,185.0,7.0,1.0,0.381666666667,-0.255555555556,0.377777777778
533,socmed,Wednesday,9.0,1224.0,11.0,1.0,0.277288676236,-0.241028911565,0.408351731602
534,socmed,Wednesday,14.0,316.0,8.0,1.0,0.419230769231,-0.291021825397,0.480937118437
535,tech,Wednesday,10.0,308.0,4.0,1.0,0.251673881674,-0.0875,0.49209505772
536,socmed,Wednesday,11.0,278.0,9.0,1.0,0.479166666667,-0.346428571429,0.529282407407
537,tech,Wednesday,8.0,263.0,7.0,1.0,0.28,-0.4125,0.491111111111
538,World,Wednesday,13.0,264.0,7.0,1.0,0.20021043771,-0.166666666667,0.37258953168
539,tech,Wednesday,9.0,1096.0,28.0,21.0,0.311934277843,-0.248526077098,0.510892901137
540,lifestyle,Wednesday,11.0,223.0,18.0,9.0,0.397619047619,-0.49375,0.523626373626
541,World,Wednesday,10.0,611.0,10.0,1.0,0.307748332748,-0.215740740741,0.448836580087
542,lifestyle,Wednesday,8.0,159.0,3.0,0.0,0.157272727273,-0.3125,0.298140495868
543,World,Wednesday,9.0,352.0,16.0,1.0,0.319696969697,-0.386363636364,0.434149184149
544,tech,Wednesday,9.0,284.0,4.0,0.0,0.404545454545,-0.2,0.418181818182
545,World,Wednesday,8.0,228.0,6.0,0.0,0.283836163836,-0.208333333333,0.412144918573
546,World,Wednesday,10.0,82.0,5.0,1.0,0.191666666667,-0.1,0.27
547,business,Wednesday,10.0,457.0,10.0,1.0,0.331476050831,0.0,0.45787037037
548,World,Wednesday,10.0,206.0,4.0,0.0,0.290625,-0.325,0.394444444444
